Id,Category
89089,2
89090,6
89091,0
89092,1
89093,3
89094,6
89095,3
89096,2
89097,4
89098,6
89099,6
89100,1
89101,2
89102,4
89103,4
89104,5
89105,2
89106,0
89107,0
89108,6
89109,2
89110,5
89111,4
89112,0
89113,6
89114,5
89115,1
89116,1
89117,0
89118,4
89119,0
89120,6
89121,4
89122,3
89123,2
89124,3
89125,2
89126,6
89127,0
89128,5
89129,2
89130,4
89131,2
89132,2
89133,4
89134,1
89135,6
89136,6
89137,5
89138,1
89139,3
89140,4
89141,6
89142,4
89143,5
89144,0
89145,2
89146,1
89147,5
89148,5
89149,2
89150,3
89151,2
89152,0
89153,4
89154,4
89155,0
89156,2
89157,3
89158,4
89159,0
89160,4
89161,1
89162,6
89163,2
89164,1
89165,1
89166,1
89167,3
89168,5
89169,2
89170,3
89171,1
89172,1
89173,5
89174,2
89175,6
89176,3
89177,4
89178,6
89179,5
89180,1
89181,6
89182,2
89183,6
89184,6
89185,6
89186,0
89187,4
89188,1
89189,2
89190,0
89191,2
89192,2
89193,6
89194,5
89195,6
89196,5
89197,6
89198,4
89199,6
89200,3
89201,1
89202,6
89203,6
89204,1
89205,2
89206,5
89207,5
89208,6
89209,4
89210,4
89211,6
89212,2
89213,6
89214,2
89215,1
89216,5
89217,5
89218,6
89219,5
89220,1
89221,0
89222,3
89223,0
89224,2
89225,4
89226,4
89227,2
89228,3
89229,5
89230,0
89231,6
89232,2
89233,6
89234,5
89235,5
89236,3
89237,2
89238,4
89239,2
89240,5
89241,2
89242,2
89243,6
89244,0
89245,6
89246,0
89247,4
89248,6
89249,3
89250,5
89251,3
89252,3
89253,0
89254,1
89255,3
89256,2
89257,4
89258,1
89259,4
89260,1
89261,2
89262,5
89263,5
89264,0
89265,4
89266,2
89267,0
89268,3
89269,0
89270,1
89271,3
89272,4
89273,2
89274,1
89275,3
89276,5
89277,2
89278,2
89279,2
89280,2
89281,6
89282,4
89283,3
89284,0
89285,1
89286,2
89287,0
89288,5
89289,1
89290,1
89291,3
89292,6
89293,1
89294,4
89295,5
89296,3
89297,3
89298,5
89299,4
89300,0
89301,3
89302,0
89303,3
89304,2
89305,6
89306,6
89307,3
89308,5
89309,0
89310,3
89311,1
89312,4
89313,4
89314,5
89315,0
89316,0
89317,4
89318,1
89319,3
89320,3
89321,3
89322,5
89323,6
89324,3
89325,0
89326,5
89327,3
89328,5
89329,3
89330,3
89331,0
89332,2
89333,3
89334,2
89335,2
89336,6
89337,1
89338,0
89339,0
89340,1
89341,4
89342,2
89343,4
89344,0
89345,4
89346,2
89347,1
89348,2
89349,4
89350,6
89351,4
89352,1
89353,3
89354,6
89355,5
89356,5
89357,5
89358,2
89359,1
89360,3
89361,4
89362,3
89363,2
89364,2
89365,5
89366,5
89367,4
89368,6
89369,1
89370,3
89371,0
89372,0
89373,2
89374,6
89375,0
89376,5
89377,3
89378,3
89379,1
89380,1
89381,3
89382,6
89383,6
89384,6
89385,1
89386,3
89387,4
89388,1
89389,1
89390,5
89391,2
89392,6
89393,3
89394,1
89395,5
89396,4
89397,4
89398,1
89399,0
89400,3
89401,0
89402,5
89403,2
89404,1
89405,3
89406,0
89407,3
89408,2
89409,0
89410,5
89411,3
89412,3
89413,3
89414,2
89415,0
89416,2
89417,6
89418,0
89419,4
89420,5
89421,3
89422,1
89423,3
89424,5
89425,3
89426,4
89427,3
89428,2
89429,4
89430,1
89431,3
89432,2
89433,3
89434,5
89435,5
89436,1
89437,0
89438,0
89439,5
89440,6
89441,4
89442,0
89443,5
89444,5
89445,5
89446,1
89447,2
89448,4
89449,5
89450,3
89451,6
89452,2
89453,4
89454,6
89455,4
89456,4
89457,0
89458,4
89459,1
89460,1
89461,5
89462,1
89463,6
89464,0
89465,6
89466,4
89467,3
89468,0
89469,1
89470,4
89471,1
89472,0
89473,2
89474,1
89475,2
89476,1
89477,3
89478,6
89479,4
89480,1
89481,6
89482,0
89483,1
89484,0
89485,4
89486,3
89487,0
89488,0
89489,3
89490,3
89491,5
89492,6
89493,2
89494,3
89495,2
89496,3
89497,0
89498,6
89499,2
89500,4
89501,1
89502,5
89503,4
89504,3
89505,4
89506,2
89507,2
89508,0
89509,6
89510,1
89511,3
89512,3
89513,4
89514,4
89515,4
89516,0
89517,6
89518,1
89519,4
89520,3
89521,4
89522,6
89523,5
89524,3
89525,3
89526,2
89527,0
89528,5
89529,2
89530,6
89531,4
89532,1
89533,6
89534,5
89535,1
89536,2
89537,3
89538,1
89539,1
89540,1
89541,2
89542,2
89543,0
89544,4
89545,6
89546,2
89547,5
89548,3
89549,3
89550,1
89551,6
89552,5
89553,0
89554,0
89555,2
89556,0
89557,1
89558,4
89559,4
89560,1
89561,5
89562,0
89563,4
89564,2
89565,4
89566,3
89567,4
89568,0
89569,6
89570,6
89571,5
89572,3
89573,2
89574,3
89575,1
89576,4
89577,4
89578,3
89579,6
89580,4
89581,5
89582,4
89583,3
89584,2
89585,2
89586,3
89587,1
89588,0
89589,6
89590,3
89591,5
89592,0
89593,0
89594,3
89595,3
89596,6
89597,0
89598,2
89599,5
89600,1
89601,3
89602,2
89603,1
89604,0
89605,6
89606,2
89607,6
89608,6
89609,5
89610,1
89611,5
89612,1
89613,6
89614,2
89615,1
89616,2
89617,0
89618,5
89619,2
89620,1
89621,3
89622,4
89623,6
89624,1
89625,1
89626,0
89627,6
89628,3
89629,6
89630,2
89631,4
89632,3
89633,1
89634,4
89635,6
89636,6
89637,0
89638,1
89639,4
89640,6
89641,6
89642,3
89643,2
89644,3
89645,4
89646,4
89647,5
89648,3
89649,5
89650,1
89651,6
89652,3
89653,6
89654,5
89655,2
89656,2
89657,0
89658,5
89659,6
89660,4
89661,1
89662,1
89663,2
89664,2
89665,1
89666,0
89667,0
89668,2
89669,2
89670,6
89671,3
89672,5
89673,2
89674,6
89675,4
89676,1
89677,2
89678,6
89679,0
89680,4
89681,2
89682,4
89683,0
89684,4
89685,4
89686,1
89687,3
89688,2
89689,5
89690,1
89691,5
89692,2
89693,1
89694,1
89695,3
89696,4
89697,2
89698,2
89699,2
89700,2
89701,1
89702,2
89703,1
89704,5
89705,6
89706,1
89707,4
89708,0
89709,2
89710,2
89711,4
89712,4
89713,5
89714,5
89715,6
89716,6
89717,5
89718,0
89719,5
89720,5
89721,5
89722,4
89723,3
89724,4
89725,1
89726,1
89727,4
89728,3
89729,4
89730,0
89731,5
89732,6
89733,3
89734,1
89735,5
89736,3
89737,6
89738,2
89739,0
89740,1
89741,2
89742,2
89743,2
89744,3
89745,2
89746,2
89747,0
89748,5
89749,0
89750,4
89751,2
89752,5
89753,6
89754,4
89755,6
89756,6
89757,0
89758,2
89759,5
89760,1
89761,3
89762,4
89763,3
89764,2
89765,0
89766,5
89767,3
89768,3
89769,4
89770,1
89771,1
89772,1
89773,2
89774,1
89775,4
89776,1
89777,0
89778,1
89779,0
89780,0
89781,2
89782,5
89783,3
89784,1
89785,3
89786,0
89787,1
89788,5
89789,3
89790,0
89791,1
89792,4
89793,4
89794,3
89795,0
89796,5
89797,1
89798,2
89799,6
89800,1
89801,0
89802,0
89803,1
89804,4
89805,6
89806,0
89807,2
89808,0
89809,2
89810,1
89811,1
89812,3
89813,4
89814,5
89815,4
89816,4
89817,3
89818,5
89819,2
89820,4
89821,1
89822,3
89823,2
89824,4
89825,5
89826,5
89827,6
89828,4
89829,6
89830,0
89831,6
89832,3
89833,6
89834,2
89835,6
89836,2
89837,6
89838,5
89839,5
89840,5
89841,5
89842,2
89843,0
89844,1
89845,3
89846,4
89847,3
89848,4
89849,3
89850,4
89851,5
89852,6
89853,4
89854,5
89855,5
89856,3
89857,4
89858,6
89859,0
89860,2
89861,3
89862,3
89863,0
89864,4
89865,0
89866,5
89867,3
89868,4
89869,0
89870,2
89871,2
89872,6
89873,0
89874,6
89875,0
89876,0
89877,1
89878,1
89879,2
89880,1
89881,0
89882,2
89883,3
89884,3
89885,6
89886,4
89887,6
89888,3
89889,5
89890,2
89891,4
89892,6
89893,1
89894,0
89895,2
89896,5
89897,1
89898,2
89899,6
89900,1
89901,3
89902,2
89903,2
89904,2
89905,5
89906,1
89907,0
89908,3
89909,1
89910,1
89911,2
89912,0
89913,3
89914,3
89915,3
89916,1
89917,1
89918,6
89919,2
89920,6
89921,1
89922,6
89923,0
89924,0
89925,5
89926,2
89927,5
89928,2
89929,0
89930,1
89931,6
89932,2
89933,1
89934,3
89935,0
89936,2
89937,1
89938,6
89939,4
89940,5
89941,2
89942,1
89943,4
89944,0
89945,5
89946,2
89947,2
89948,3
89949,6
89950,0
89951,5
89952,6
89953,1
89954,5
89955,3
89956,2
89957,2
89958,0
89959,6
89960,3
89961,5
89962,3
89963,4
89964,2
89965,5
89966,5
89967,1
89968,0
89969,6
89970,1
89971,1
89972,1
89973,6
89974,0
89975,1
89976,0
89977,3
89978,4
89979,1
89980,4
89981,2
89982,1
89983,6
89984,4
89985,3
89986,1
89987,3
89988,5
89989,2
89990,1
89991,5
89992,4
89993,1
89994,1
89995,5
89996,4
89997,1
89998,2
89999,2
90000,0
90001,6
90002,4
90003,2
90004,1
90005,2
90006,6
90007,1
90008,5
90009,5
90010,0
90011,3
90012,6
90013,6
90014,4
90015,2
90016,2
90017,3
90018,6
90019,4
90020,2
90021,6
90022,2
90023,2
90024,2
90025,0
90026,4
90027,5
90028,2
90029,6
90030,5
90031,6
90032,1
90033,4
90034,5
90035,3
90036,2
90037,6
90038,0
90039,6
90040,0
90041,2
90042,2
90043,3
90044,5
90045,5
90046,5
90047,1
90048,2
90049,4
90050,5
90051,0
90052,1
90053,3
90054,1
90055,6
90056,3
90057,2
90058,1
90059,3
90060,1
90061,5
90062,4
90063,1
90064,0
90065,4
90066,3
90067,1
90068,1
90069,6
90070,2
90071,6
90072,2
90073,6
90074,6
90075,5
90076,4
90077,4
90078,3
90079,1
90080,0
90081,6
90082,0
90083,1
90084,3
90085,5
90086,1
90087,2
90088,3
90089,2
90090,4
90091,2
90092,4
90093,2
90094,5
90095,3
90096,1
90097,0
90098,3
90099,0
90100,5
90101,0
90102,5
90103,1
90104,0
90105,5
90106,0
90107,3
90108,1
90109,4
90110,1
90111,0
90112,1
90113,0
90114,6
90115,0
90116,3
90117,2
90118,6
90119,1
90120,6
90121,2
90122,5
90123,0
90124,5
90125,1
90126,2
90127,4
90128,3
90129,6
90130,1
90131,3
90132,5
90133,0
90134,6
90135,5
90136,5
90137,1
90138,1
90139,6
90140,0
90141,0
90142,0
90143,3
90144,5
90145,4
90146,6
90147,2
90148,4
90149,1
90150,1
90151,0
90152,5
90153,1
90154,6
90155,6
90156,1
90157,1
90158,2
90159,4
90160,0
90161,6
90162,4
90163,2
90164,6
90165,4
90166,1
90167,4
90168,3
90169,1
90170,1
90171,5
90172,3
90173,5
90174,6
90175,2
90176,5
90177,6
90178,1
90179,5
90180,5
90181,5
90182,5
90183,2
90184,5
90185,0
90186,2
90187,0
90188,6
90189,4
90190,5
90191,4
90192,6
90193,2
90194,5
90195,6
90196,3
90197,0
90198,6
90199,6
90200,4
90201,2
90202,5
90203,4
90204,4
90205,2
90206,3
90207,0
90208,6
90209,5
90210,0
90211,3
90212,0
90213,2
90214,5
90215,4
90216,3
90217,0
90218,2
90219,1
90220,6
90221,4
90222,6
90223,5
90224,2
90225,1
90226,3
90227,4
90228,4
90229,2
90230,3
90231,4
90232,5
90233,3
90234,0
90235,3
90236,4
90237,3
90238,6
90239,5
90240,3
90241,6
90242,4
90243,6
90244,6
90245,4
90246,3
90247,5
90248,6
90249,5
90250,5
90251,0
90252,5
90253,2
90254,1
90255,4
90256,3
90257,4
90258,2
90259,2
90260,0
90261,4
90262,0
90263,1
90264,1
90265,1
90266,0
90267,5
90268,6
90269,5
90270,3
90271,3
90272,6
90273,1
90274,4
90275,4
90276,4
90277,4
90278,5
90279,2
90280,2
90281,4
90282,6
90283,4
90284,0
90285,4
90286,5
90287,4
90288,0
90289,3
90290,4
90291,6
90292,5
90293,6
90294,0
90295,4
90296,2
90297,5
90298,4
90299,4
90300,2
90301,3
90302,4
90303,4
90304,6
90305,5
90306,0
90307,4
90308,4
90309,6
90310,0
90311,3
90312,6
90313,2
90314,6
90315,2
90316,5
90317,2
90318,3
90319,2
90320,5
90321,1
90322,5
90323,2
90324,4
90325,4
90326,5
90327,1
90328,4
90329,3
90330,1
90331,1
90332,3
90333,3
90334,2
90335,4
90336,4
90337,1
90338,2
90339,5
90340,4
90341,4
90342,2
90343,1
90344,0
90345,6
90346,6
90347,5
90348,2
90349,1
90350,1
90351,2
90352,1
90353,6
90354,4
90355,6
90356,0
90357,5
90358,4
90359,1
90360,6
90361,4
90362,0
90363,1
90364,4
90365,4
90366,0
90367,0
90368,2
90369,6
90370,2
90371,1
90372,6
90373,4
90374,4
90375,4
90376,4
90377,2
90378,6
90379,6
90380,3
90381,6
90382,6
90383,0
90384,5
90385,2
90386,0
90387,4
90388,1
90389,2
90390,4
90391,1
90392,6
90393,5
90394,0
90395,1
90396,4
90397,0
90398,5
90399,4
90400,1
90401,1
90402,4
90403,5
90404,5
90405,1
90406,1
90407,4
90408,3
90409,2
90410,4
90411,4
90412,5
90413,3
90414,3
90415,4
90416,0
90417,5
90418,1
90419,5
90420,5
90421,4
90422,4
90423,4
90424,0
90425,1
90426,0
90427,2
90428,4
90429,3
90430,1
90431,0
90432,2
90433,4
90434,3
90435,0
90436,2
90437,2
90438,0
90439,6
90440,4
90441,6
90442,5
90443,1
90444,1
90445,4
90446,6
90447,0
90448,4
90449,5
90450,0
90451,5
90452,2
90453,5
90454,4
90455,3
90456,6
90457,6
90458,1
90459,3
90460,6
90461,4
90462,4
90463,3
90464,0
90465,5
90466,0
90467,6
90468,5
90469,1
90470,4
90471,3
90472,0
90473,1
90474,0
90475,0
90476,1
90477,4
90478,6
90479,4
90480,5
90481,3
90482,1
90483,6
90484,5
90485,5
90486,6
90487,6
90488,2
90489,6
90490,6
90491,0
90492,6
90493,6
90494,4
90495,4
90496,5
90497,6
90498,6
90499,6
90500,0
90501,3
90502,1
90503,4
90504,2
90505,1
90506,0
90507,5
90508,2
90509,4
90510,2
90511,1
90512,1
90513,0
90514,2
90515,0
90516,5
90517,4
90518,3
90519,3
90520,1
90521,0
90522,0
90523,4
90524,2
90525,0
90526,2
90527,1
90528,0
90529,3
90530,0
90531,5
90532,0
90533,6
90534,1
90535,6
90536,0
90537,0
90538,3
90539,5
90540,2
90541,0
90542,2
90543,4
90544,1
90545,4
90546,6
90547,3
90548,4
90549,4
90550,3
90551,2
90552,4
90553,1
90554,5
90555,3
90556,1
90557,1
90558,1
90559,4
90560,0
90561,6
90562,6
90563,5
90564,5
90565,3
90566,2
90567,3
90568,6
90569,0
90570,4
90571,6
90572,5
90573,0
90574,4
90575,1
90576,4
90577,2
90578,0
90579,3
90580,3
90581,4
90582,5
90583,0
90584,6
90585,4
90586,0
90587,2
90588,1
90589,0
90590,5
90591,5
90592,0
90593,6
90594,2
90595,3
90596,4
90597,3
90598,2
90599,2
90600,1
90601,0
90602,5
90603,4
90604,0
90605,6
90606,2
90607,5
90608,1
90609,1
90610,3
90611,4
90612,2
90613,2
90614,6
90615,4
90616,4
90617,0
90618,2
90619,4
90620,1
90621,0
90622,3
90623,4
90624,0
90625,1
90626,4
90627,6
90628,1
90629,6
90630,2
90631,0
90632,2
90633,2
90634,2
90635,2
90636,0
90637,2
90638,0
90639,1
90640,0
90641,5
90642,3
90643,2
90644,1
90645,5
90646,2
90647,1
90648,5
90649,0
90650,6
90651,2
90652,2
90653,4
90654,5
90655,6
90656,1
90657,0
90658,5
90659,3
90660,5
90661,4
90662,1
90663,0
90664,3
90665,0
90666,6
90667,4
90668,3
90669,5
90670,0
90671,3
90672,0
90673,2
90674,4
90675,4
90676,4
90677,5
90678,4
90679,3
90680,5
90681,3
90682,3
90683,2
90684,1
90685,3
90686,2
90687,6
90688,0
90689,0
90690,5
90691,6
90692,2
90693,2
90694,0
90695,5
90696,3
90697,1
90698,2
90699,4
90700,0
90701,6
90702,3
90703,4
90704,3
90705,1
90706,0
90707,1
90708,3
90709,6
90710,0
90711,0
90712,4
90713,0
90714,1
90715,1
90716,1
90717,0
90718,2
90719,5
90720,1
90721,2
90722,5
90723,2
90724,6
90725,6
90726,0
90727,0
90728,6
90729,2
90730,5
90731,4
90732,0
90733,1
90734,5
90735,0
90736,6
90737,0
90738,3
90739,2
90740,2
90741,5
90742,0
90743,2
90744,4
90745,1
90746,5
90747,2
90748,1
90749,2
90750,4
90751,2
90752,0
90753,1
90754,4
90755,5
90756,4
90757,1
90758,5
90759,1
90760,5
90761,3
90762,5
90763,3
90764,4
90765,2
90766,4
90767,6
90768,4
90769,0
90770,4
90771,0
90772,5
90773,5
90774,3
90775,6
90776,4
90777,2
90778,0
90779,5
90780,4
90781,2
90782,6
90783,0
90784,6
90785,5
90786,5
90787,2
90788,6
90789,2
90790,5
90791,6
90792,2
90793,5
90794,4
90795,0
90796,2
90797,0
90798,6
90799,6
90800,2
90801,4
90802,5
90803,2
90804,6
90805,3
90806,4
90807,0
90808,5
90809,3
90810,1
90811,0
90812,5
90813,4
90814,6
90815,3
90816,2
90817,3
90818,5
90819,3
90820,0
90821,0
90822,2
90823,2
90824,5
90825,4
90826,6
90827,4
90828,1
90829,3
90830,4
90831,6
90832,6
90833,1
90834,1
90835,6
90836,5
90837,4
90838,0
90839,6
90840,0
90841,3
90842,6
90843,2
90844,2
90845,0
90846,3
90847,2
90848,5
90849,5
90850,5
90851,2
90852,4
90853,2
90854,5
90855,2
90856,3
90857,6
90858,1
90859,2
90860,6
90861,5
90862,6
90863,5
90864,3
90865,0
90866,2
90867,2
90868,2
90869,6
90870,4
90871,0
90872,2
90873,1
90874,1
90875,6
90876,3
90877,5
90878,3
90879,6
90880,4
90881,3
90882,3
90883,1
90884,1
90885,3
90886,1
90887,0
90888,2
90889,0
90890,6
90891,6
90892,0
90893,4
90894,4
90895,1
90896,1
90897,5
90898,1
90899,2
90900,0
90901,2
90902,0
90903,6
90904,4
90905,0
90906,6
90907,2
90908,4
90909,5
90910,4
90911,5
90912,4
90913,2
90914,4
90915,2
90916,0
90917,2
90918,6
90919,6
90920,4
90921,4
90922,5
90923,1
90924,3
90925,2
90926,0
90927,4
90928,0
90929,5
90930,3
90931,4
90932,3
90933,2
90934,3
90935,0
90936,6
90937,3
90938,0
90939,4
90940,2
90941,2
90942,5
90943,3
90944,0
90945,6
90946,1
90947,3
90948,3
90949,6
90950,5
90951,1
90952,1
90953,3
90954,4
90955,1
90956,6
90957,6
90958,3
90959,5
90960,3
90961,5
90962,2
90963,1
90964,6
90965,5
90966,2
90967,3
90968,2
90969,0
90970,0
90971,0
90972,1
90973,4
90974,0
90975,2
90976,6
90977,3
90978,1
90979,2
90980,3
90981,6
90982,2
90983,1
90984,6
90985,6
90986,1
90987,1
90988,1
90989,1
90990,4
90991,2
90992,6
90993,5
90994,3
90995,6
90996,6
90997,1
90998,3
90999,1
91000,2
91001,3
91002,3
91003,0
91004,3
91005,3
91006,1
91007,3
91008,1
91009,3
91010,0
91011,5
91012,6
91013,1
91014,3
91015,1
91016,2
91017,3
91018,6
91019,5
91020,3
91021,6
91022,5
91023,4
91024,6
91025,6
91026,1
91027,4
91028,0
91029,1
91030,2
91031,5
91032,3
91033,0
91034,4
91035,3
91036,4
91037,4
91038,0
91039,4
91040,1
91041,2
91042,3
91043,1
91044,1
91045,6
91046,3
91047,4
91048,1
91049,3
91050,5
91051,3
91052,6
91053,6
91054,0
91055,4
91056,1
91057,2
91058,4
91059,0
91060,4
91061,2
91062,0
91063,3
91064,4
91065,5
91066,0
91067,6
91068,5
91069,3
91070,3
91071,1
91072,5
91073,6
91074,2
91075,2
91076,0
91077,5
91078,1
91079,2
91080,4
91081,4
91082,2
91083,3
91084,4
91085,2
91086,4
91087,4
91088,3
91089,3
91090,3
91091,1
91092,4
91093,4
91094,1
91095,5
91096,4
91097,0
91098,0
91099,2
91100,5
91101,3
91102,1
91103,1
91104,5
91105,0
91106,5
91107,0
91108,4
91109,1
91110,2
91111,1
91112,0
91113,0
91114,0
91115,2
91116,4
91117,4
91118,5
91119,4
91120,0
91121,2
91122,6
91123,6
91124,2
91125,0
91126,0
91127,0
91128,3
91129,3
91130,4
91131,3
91132,6
91133,5
91134,4
91135,5
91136,3
91137,6
91138,0
91139,6
91140,1
91141,3
91142,3
91143,4
91144,5
91145,0
91146,2
91147,4
91148,0
91149,2
91150,3
91151,3
91152,6
91153,3
91154,4
91155,3
91156,3
91157,2
91158,2
91159,6
91160,3
91161,4
91162,0
91163,5
91164,4
91165,1
91166,5
91167,6
91168,1
91169,3
91170,6
91171,5
91172,3
91173,3
91174,6
91175,5
91176,1
91177,5
91178,6
91179,0
91180,1
91181,6
91182,3
91183,0
91184,4
91185,5
91186,4
91187,3
91188,1
91189,3
91190,3
91191,5
91192,6
91193,2
91194,5
91195,6
91196,2
91197,6
91198,1
91199,6
91200,6
91201,0
91202,0
91203,1
91204,0
91205,6
91206,6
91207,5
91208,5
91209,5
91210,4
91211,3
91212,6
91213,4
91214,5
91215,5
91216,4
91217,6
91218,4
91219,1
91220,0
91221,2
91222,3
91223,2
91224,4
91225,6
91226,1
91227,1
91228,1
91229,2
91230,5
91231,6
91232,6
91233,5
91234,2
91235,5
91236,5
91237,6
91238,6
91239,2
91240,5
91241,3
91242,4
91243,2
91244,4
91245,4
91246,6
91247,3
91248,2
91249,0
91250,5
91251,4
91252,0
91253,1
91254,6
91255,0
91256,1
91257,5
91258,3
91259,5
91260,1
91261,0
91262,1
91263,6
91264,0
91265,0
91266,0
91267,4
91268,1
91269,6
91270,1
91271,3
91272,2
91273,2
91274,3
91275,5
91276,6
91277,3
91278,1
91279,3
91280,6
91281,3
91282,0
91283,6
91284,4
91285,4
91286,1
91287,2
91288,6
91289,4
91290,4
91291,5
91292,0
91293,1
91294,2
91295,1
91296,0
91297,1
91298,5
91299,2
91300,1
91301,2
91302,1
91303,2
91304,5
91305,3
91306,5
91307,2
91308,3
91309,6
91310,4
91311,1
91312,6
91313,3
91314,2
91315,2
91316,3
91317,6
91318,2
91319,0
91320,6
91321,0
91322,5
91323,1
91324,3
91325,4
91326,4
91327,0
91328,6
91329,2
91330,4
91331,4
91332,4
91333,3
91334,6
91335,2
91336,1
91337,2
91338,6
91339,6
91340,0
91341,4
91342,4
91343,0
91344,2
91345,0
91346,0
91347,3
91348,6
91349,2
91350,1
91351,0
91352,4
91353,6
91354,1
91355,6
91356,5
91357,6
91358,0
91359,3
91360,5
91361,2
91362,5
91363,1
91364,2
91365,3
91366,4
91367,0
91368,1
91369,2
91370,5
91371,6
91372,4
91373,2
91374,2
91375,2
91376,0
91377,3
91378,3
91379,5
91380,5
91381,1
91382,1
91383,4
91384,0
91385,6
91386,6
91387,4
91388,3
91389,4
91390,6
91391,1
91392,2
91393,6
91394,4
91395,2
91396,6
91397,2
91398,5
91399,6
91400,1
91401,0
91402,4
91403,4
91404,0
91405,6
91406,1
91407,6
91408,3
91409,6
91410,5
91411,2
91412,2
91413,1
91414,5
91415,1
91416,4
91417,1
91418,0
91419,2
91420,0
91421,6
91422,3
91423,3
91424,1
91425,2
91426,3
91427,5
91428,6
91429,3
91430,5
91431,3
91432,0
91433,2
91434,5
91435,2
91436,6
91437,3
91438,5
91439,6
91440,2
91441,5
91442,4
91443,6
91444,6
91445,3
91446,2
91447,2
91448,2
91449,5
91450,3
91451,1
91452,6
91453,6
91454,3
91455,2
91456,3
91457,5
91458,2
91459,0
91460,2
91461,2
91462,5
91463,6
91464,5
91465,5
91466,1
91467,0
91468,3
91469,2
91470,6
91471,5
91472,5
91473,4
91474,4
91475,4
91476,1
91477,1
91478,5
91479,2
91480,0
91481,6
91482,6
91483,1
91484,0
91485,3
91486,6
91487,5
91488,0
91489,4
91490,3
91491,2
91492,5
91493,3
91494,6
91495,4
91496,6
91497,4
91498,6
91499,4
91500,3
91501,6
91502,2
91503,3
91504,1
91505,4
91506,2
91507,6
91508,6
91509,5
91510,6
91511,0
91512,5
91513,5
91514,4
91515,1
91516,3
91517,2
91518,1
91519,0
91520,5
91521,2
91522,0
91523,3
91524,6
91525,4
91526,4
91527,2
91528,2
91529,1
91530,3
91531,6
91532,5
91533,1
91534,0
91535,3
91536,1
91537,6
91538,3
91539,3
91540,3
91541,4
91542,4
91543,4
91544,5
91545,1
91546,3
91547,0
91548,4
91549,6
91550,5
91551,6
91552,6
91553,2
91554,6
91555,2
91556,3
91557,5
91558,4
91559,5
91560,3
91561,1
91562,6
91563,4
91564,0
91565,3
91566,3
91567,4
91568,5
91569,6
91570,4
91571,3
91572,3
91573,4
91574,2
91575,5
91576,6
91577,3
91578,0
91579,1
91580,1
91581,0
91582,5
91583,2
91584,1
91585,1
91586,2
91587,3
91588,3
91589,4
91590,5
91591,0
91592,1
91593,4
91594,2
91595,3
91596,6
91597,2
91598,3
91599,0
91600,0
91601,0
91602,6
91603,5
91604,3
91605,1
91606,5
91607,4
91608,1
91609,5
91610,6
91611,1
91612,5
91613,1
91614,2
91615,6
91616,6
91617,3
91618,5
91619,6
91620,2
91621,0
91622,1
91623,0
91624,3
91625,3
91626,5
91627,4
91628,1
91629,5
91630,0
91631,0
91632,1
91633,0
91634,0
91635,2
91636,6
91637,4
91638,5
91639,0
91640,4
91641,6
91642,5
91643,1
91644,6
91645,3
91646,5
91647,0
91648,2
91649,4
91650,3
91651,1
91652,0
91653,6
91654,5
91655,1
91656,3
91657,2
91658,1
91659,0
91660,5
91661,2
91662,6
91663,5
91664,6
91665,5
91666,3
91667,6
91668,2
91669,2
91670,1
91671,4
91672,1
91673,0
91674,2
91675,4
91676,3
91677,2
91678,5
91679,1
91680,1
91681,5
91682,4
91683,4
91684,2
91685,3
91686,5
91687,3
91688,0
91689,0
91690,3
91691,0
91692,0
91693,1
91694,3
91695,5
91696,0
91697,0
91698,5
91699,0
91700,3
91701,0
91702,1
91703,5
91704,4
91705,0
91706,6
91707,0
91708,2
91709,0
91710,6
91711,1
91712,6
91713,6
91714,2
91715,6
91716,1
91717,1
91718,1
91719,1
91720,0
91721,4
91722,1
91723,1
91724,2
91725,6
91726,1
91727,0
91728,3
91729,2
91730,1
91731,6
91732,4
91733,6
91734,6
91735,6
91736,5
91737,1
91738,2
91739,3
91740,0
91741,6
91742,6
91743,5
91744,1
91745,0
91746,5
91747,1
91748,3
91749,0
91750,1
91751,3
91752,1
91753,4
91754,1
91755,0
91756,0
91757,1
91758,4
91759,0
91760,5
91761,2
91762,3
91763,5
91764,1
91765,3
91766,6
91767,4
91768,5
91769,6
91770,6
91771,4
91772,1
91773,4
91774,1
91775,3
91776,4
91777,2
91778,4
91779,4
91780,6
91781,0
91782,1
91783,3
91784,4
91785,2
91786,6
91787,4
91788,3
91789,0
91790,1
91791,6
91792,2
91793,3
91794,1
91795,4
91796,5
91797,5
91798,1
91799,2
91800,3
91801,3
91802,3
91803,5
91804,3
91805,3
91806,0
91807,0
91808,3
91809,2
91810,5
91811,4
91812,5
91813,4
91814,6
91815,3
91816,5
91817,3
91818,4
91819,3
91820,6
91821,5
91822,2
91823,6
91824,6
91825,2
91826,4
91827,5
91828,3
91829,0
91830,2
91831,0
91832,1
91833,2
91834,4
91835,0
91836,5
91837,3
91838,1
91839,6
91840,6
91841,3
91842,1
91843,4
91844,4
91845,1
91846,6
91847,1
91848,3
91849,1
91850,1
91851,0
91852,3
91853,1
91854,2
91855,3
91856,5
91857,4
91858,0
91859,2
91860,0
91861,6
91862,4
91863,1
91864,0
91865,0
91866,5
91867,0
91868,6
91869,6
91870,6
91871,5
91872,6
91873,3
91874,2
91875,0
91876,2
91877,2
91878,0
91879,4
91880,6
91881,3
91882,2
91883,2
91884,1
91885,4
91886,0
